title,summary,category,url
"A Simple Turn Reveals a 1,500-Year-Old Secret on Roman Glass","A museum visit sparked a revelation when a Roman glass cup was turned around and its overlooked markings came into focus. These symbols, once dismissed as decoration, appear to be workshop identifiers used by teams of skilled artisans. The findings challenge centuries of assumptions about how Roman glass was made. They also restore identity and agency to the anonymous makers behind these stunning objects.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251216081947.htm
Mystery of King Tut’s Jars Solved? Yale Researchers Find Opium Clues,"Traces of opium found inside an ancient alabaster vase suggest drug use was common in ancient Egypt, not rare or accidental. The discovery raises the possibility that King Tut’s famous jars once held opiates valued enough to be buried with pharaohs—and stolen by tomb raiders.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251217082513.htm
This Tiny Plant Is Helping Solve Crimes,"Moss may look insignificant, but it can carry a hidden forensic fingerprint. Because different moss species thrive in very specific micro-environments, tiny fragments can reveal exactly where a person has been. Researchers reviewing 150 years of cases found moss has helped solve crimes across multiple countries, including one case where it led investigators directly to a buried child. The study urges law enforcement to pay closer attention to these silent witnesses.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251225080738.htm
"Most People Get Food’s Environmental Impact Completely Wrong, Study Finds","People often get the environmental impact of food wrong, according to new research. While many assume processed foods are the worst, they tend to overlook the surprisingly high impact of items like nuts and underestimate how damaging beef really is. These misunderstandings come from relying on simple categories like “animal vs. plant” rather than the full picture.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260323005528.htm
Archaeologists May Have Finally Solved Peru’s Strange “Band of Holes” Mystery,"In Peru’s mysterious Pisco Valley, thousands of perfectly aligned holes known as Monte Sierpe have long puzzled scientists. New drone mapping and microbotanical analysis reveal that these holes may once have served as a bustling pre-Inca barter market—later transformed into an accounting system under the Inca Empire.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251110021048.htm
Scientists Uncover the Climate Shock That Reshaped Easter Island,"Around 1550, life on Rapa Nui began changing in ways long misunderstood. New research reveals that a severe drought, lasting more than a century, dramatically reduced rainfall on the already water-scarce island, reshaping how people lived, worshiped, and organized society. Instead of collapsing, Rapanui communities adapted—shifting rituals, power structures, and sacred spaces in response to climate stress.",Society/Education,https://www.sciencedaily.com/releases/2026/02/260210040611.htm
A Lost Amazon World Just Reappeared in Bolivia,"Researchers exploring Bolivia’s Great Tectonic Lakes discovered a landscape transformed over centuries by sophisticated engineering and diverse agricultural traditions. Excavations show how Indigenous societies adapted to dynamic wetlands through raised fields, canals, and mixed livelihoods. Today’s local communities preserve this biocultural continuity, guiding research and conservation.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251130205421.htm
Science Finally Solves a 700-Year-Old Royal Murder,"Genetic, isotopic, and forensic evidence has conclusively identified the remains of Duke Béla of Macsó and uncovered remarkable details about his life, ancestry, and violent death. The study reveals a young nobleman with Scandinavian-Rurik roots who was killed in a coordinated, emotionally charged attack in 1272.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251114041217.htm
Scholars Say Most of What We Believe About Vikings Is Wrong,"Ideas about Vikings and Norse mythology come mostly from much later medieval sources, leaving plenty of room for reinterpretation. Over centuries, writers, politicians, and artists reshaped these stories to reflect their own worldviews, from romantic heroism to dangerous nationalist myths. Pop culture and neo-paganism continue to amplify selective versions of this past. Scholars today are unraveling how these shifting visions emerged and how they influence identity and culture.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251122044340.htm
2.7-Million-Year-Old Tools Reveal Humanity’s First Great Innovation,"Researchers uncovered a 2.75–2.44 million-year-old site in Kenya showing that early humans maintained stone tool traditions for nearly 300,000 years despite extreme climate swings. The tools, remarkably consistent across generations, helped our ancestors adapt and survive. The discovery reshapes our understanding of how early technology anchored human evolution.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251104094133.htm
This 14th Century Story Fooled the World About the Black Death,"Historians have traced myths about the Black Death’s rapid journey across Asia to one 14th-century poem by Ibn al-Wardi. His imaginative maqāma, never meant as fact, became the foundation for centuries of misinformation about how the plague spread. The new study exposes how fiction blurred with history and highlights how creative writing helped medieval societies process catastrophe.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251111005957.htm
Breakthrough Obesity Drugs Are Here but Not for Everyone,"UK experts are warning that access to new weight-loss drugs could depend more on wealth than medical need. Strict NHS criteria mean only a limited number of patients will receive Mounjaro, while many others must pay privately. Researchers say this risks worsening existing health inequalities, especially for groups whose conditions are often missed or under-diagnosed. They are calling for fairer, more inclusive access before gaps in care widen further.",Society/Education,https://www.sciencedaily.com/releases/2026/01/260103155040.htm
Scientists Discover What Really Happens During Sourdough Fermentation,"New research shows that sourdough fermentation does more than make bread rise—it transforms wheat fibers in unexpected ways. Scientists found that enzymes already present in wheat, activated by the sourdough’s acidic environment, break down key fibres called arabinoxylans. This process may influence the bread’s texture, digestibility, and flavor. Some microbes even create buttery or subtly sweet notes that give sourdough its distinctive taste.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260315225130.htm
“Existential Risk” – Why Scientists Are Racing to Define Consciousness,"Scientists warn that rapid advances in AI and neurotechnology are outpacing our understanding of consciousness, creating serious ethical risks. New research argues that developing scientific tests for awareness could transform medicine, animal welfare, law, and AI development. But identifying consciousness in machines, brain organoids, or patients could also force society to rethink responsibility, rights, and moral boundaries. The question of what it means to be conscious has never been more urgent—or more unsettling.",Society/Education,https://www.sciencedaily.com/releases/2026/01/260131084626.htm
Physicists Prove the Universe Isn’t a Simulation After All,"New research from UBC Okanagan mathematically demonstrates that the universe cannot be simulated. Using Gödel’s incompleteness theorem, scientists found that reality requires “non-algorithmic understanding,” something no computation can replicate. This discovery challenges the simulation hypothesis and reveals that the universe’s foundations exist beyond any algorithmic system.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251110021052.htm
Most Americans Don’t Know Alcohol Can Cause Cancer,"Most U.S. adults don’t realize alcohol raises cancer risk, and drinkers themselves are the least aware. Scientists say targeting these misbeliefs could significantly reduce alcohol-related cancer deaths.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251105050722.htm
Why Tipping Keeps Rising and May Not Improve Service,"Why do we tip—even when we know we’ll never see the server again? New research suggests it’s not just about rewarding good service, but about social pressure. Some people tip out of genuine appreciation, while others simply follow the norm. But here’s the twist: those who truly value great service tend to tip more than average, and everyone else adjusts upward to match them.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260302030637.htm
"Ancient Chinese Tombs Reveal a Hidden 4,000-Year Pattern","Researchers digitally mapped ancient Chinese tombs and discovered that their distribution mirrors shifts in political stability, population movements, and natural geography. Peaceful, prosperous eras produced more elaborate and numerous burial sites, while wartime periods saw far fewer. Tomb clusters also tended to form in fertile, humid regions that supported thriving settlements. The findings lay groundwork for better preservation and protection.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251114041220.htm
"Why Did Ancient People Build Massive, Mysterious Mounds in Louisiana?","Hunter-gatherers at Poverty Point may have built its massive earthworks not under the command of chiefs, but as part of a vast, temporary gathering of egalitarian communities seeking spiritual harmony in a volatile world. New radiocarbon data and reexamined artifacts suggest far-flung travelers met to trade, worship, and participate in rituals designed to appease the forces of nature.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251121090744.htm
"It Sounds Creepy, but These Scientific Breakthroughs Could Save Lives","From mini-brains to spider-inspired gloves and wolf apple coatings, scientists are turning eerie-sounding experiments into real innovations that could revolutionize health and sustainability. Lab-grown brain organoids may replace animal testing, spider-silk gloves could create instant wound dressings, wolf apple starch keeps veggies fresh, and researchers even found microplastics lurking in human retinas—offering both wonder and a warning about the modern world.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251030075112.htm
Brain Scans May Finally End the Guesswork in Depression Treatment,"Researchers compared a traditional Chinese medicine, Yueju Pill, with a standard antidepressant and found both reduced depression symptoms. However, only Yueju Pill increased a brain-supporting protein associated with mood improvement. Brain imaging showed that unique network patterns—especially in visual regions—could predict who benefited most from Yueju Pill. This opens the door to more personalized depression treatments guided by brain scans.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251228074500.htm
Ancient DNA Reveals the Deadly Diseases Behind Napoleon’s Defeat,"Researchers have uncovered microbial evidence in the remains of Napoleon’s soldiers from the 1812 Russian retreat. Genetic analysis revealed pathogens behind paratyphoid and relapsing fever, diseases likely contributing to the army’s massive losses. Using advanced DNA sequencing, the team pieced together centuries-old infection clues, connecting historical accounts with modern science. Their work redefines our understanding of how disease shaped history’s most infamous retreat.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251026021727.htm
Europe’s “untouched” Wilderness Was Shaped by Neanderthals and Hunter-Gatherers,"Long before agriculture, humans were transforming Europe’s wild landscapes. Advanced simulations show that hunting and fire use by Neanderthals and Mesolithic hunter-gatherers reshaped forests and grasslands in measurable ways. By reducing populations of giant herbivores, people indirectly altered how dense vegetation became. The findings challenge the idea that prehistoric Europe was an untouched natural world.",Society/Education,https://www.sciencedaily.com/releases/2026/02/260212025613.htm
Millions Are About to Choose the Wrong Medicare Plan,"Millions face Medicare decisions each year, but many don’t take advantage of tools that can save them money and stress. Insurance marketing often overshadows unbiased options like SHIP, leaving people unaware of better choices. Comparing real costs—not just premiums—can prevent unpleasant surprises, especially when provider networks or drug rules change. New assistance programs for low-income adults offer valuable help for 2026.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251129044513.htm
The Overlooked Survival Strategy That Made Us Human,"Long before humans became master hunters, our ancestors were already thriving by making the most of what nature left behind. New research suggests that scavenging animal carcasses wasn’t a desperate last resort, but a smart, reliable survival strategy that shaped human evolution. Carrion provided calorie-rich food with far less effort than hunting, especially during hard times, and humans were uniquely suited to take advantage of it—from strong stomach acid and long-distance walking to fire, tools, and teamwork.",Society/Education,https://www.sciencedaily.com/releases/2026/01/260118233601.htm
Yellowstone Wolves May Not Have Reshaped the National Park After All,"One of the most celebrated claims about Yellowstone’s wolves is facing a major challenge. Scientists say the study behind the famous trophic cascade story relied on flawed methods that overstated the ecological impact of wolf recovery. Their reanalysis found no evidence for a dramatic, park-wide surge in willow growth. Instead, the effects appear smaller and vary from place to place.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260613215510.htm
ChatGPT as a Therapist? New Study Reveals Serious Ethical Risks,"As millions turn to ChatGPT and other AI chatbots for therapy-style advice, new research from Brown University raises a serious red flag: even when instructed to act like trained therapists, these systems routinely break core ethical standards of mental health care. In side-by-side evaluations with peer counselors and licensed psychologists, researchers uncovered 15 distinct ethical risks — from mishandling crisis situations and reinforcing harmful beliefs to showing biased responses and offering “deceptive empathy” that mimics care without real understanding.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260302030642.htm
Yellowstone Wolves May Not Have Transformed the National Park After All,"A new scientific review challenges the headline-grabbing claim that Yellowstone’s returning wolves triggered one of the strongest trophic cascades on Earth. Researchers found that the reported 1,500% surge in willow growth was based on circular calculations and questionable comparisons. After correcting for modeling and sampling flaws, the supposed ecosystem-wide boom largely disappears.",Society/Education,https://www.sciencedaily.com/releases/2026/02/260212025612.htm
This 100-Year-Old Teaching Method Is Beating Modern Preschools,"A first-of-its-kind national trial shows that public Montessori preschool students enter kindergarten with stronger reading, memory, and executive function skills than their peers. These gains don’t fade — they grow over time, bucking a long-standing trend in early education research. Even better, Montessori programs cost about $13,000 less per child than traditional preschool. The results suggest a powerful, affordable model hiding in plain sight.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251226045345.htm
"5,500-Year-Old Site in Jordan Reveals a Lost Civilization’s Secrets","After the collapse of the Chalcolithic culture around 3500 BCE, people in Jordan’s Murayghat transformed their way of life, shifting from domestic settlements to ritual landscapes filled with dolmens, standing stones, and megalithic monuments. Archaeologists from the University of Copenhagen believe these changes reflected a creative social response to climate and societal upheaval.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251104094150.htm
Scientists Just Solved the Mystery of Perfect Spaghetti,"Scientists found that gluten is key to spaghetti’s strength, acting like a microscopic safety net that prevents disintegration. Advanced imaging revealed how gluten-free pasta collapses more easily unless cooked perfectly. Salt, too, plays a structural role beyond flavor. The findings could help improve gluten-free products for better cooking performance and texture.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251027224848.htm
"Monumental Roman Basin Hidden for 2,000 Years Unearthed Near Rome","Archaeologists excavating the ancient Roman city of Gabii have uncovered a massive stone-lined basin that may represent one of Rome’s earliest monumental civic structures. Its central placement hints that early Romans were already experimenting with dramatic public spaces centuries before the iconic Forum took shape. The site’s remarkable preservation—made possible because Gabii was abandoned early—offers an unprecedented look at how Romans adapted Greek architectural ideas into powerful symbols of politics, ritual, and identity.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251202052222.htm
New Evidence Shows the Maya Collapse Was More Than Just Drought,"Researchers studying Classic Maya cities discovered that urban growth was driven by a blend of climate downturns, conflict, and powerful economies of scale in agriculture. These forces made crowded, costly city life worthwhile for rural farmers. But when conditions improved in the countryside, people abandoned cities for more autonomy and better living environments. The story turns out to be far more complex than drought alone.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251126095041.htm
Nearly 70% of U.S. Adults Could Now Be Classified as Obese,"A major update to how obesity is defined could push U.S. obesity rates to nearly 70%, according to a large new study. The change comes from adding waist and body fat measurements to BMI, capturing people who were previously considered healthy. Many of these newly included individuals face higher risks of diabetes and heart disease. The findings suggest that where fat is stored may be just as important as overall weight.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251227004140.htm
Scientists Find a Surprising Link Between Lead and Human Evolution,"Researchers found that ancient hominids—including early humans—were exposed to lead throughout childhood, leaving chemical traces in fossil teeth. Experiments suggest this exposure may have driven genetic changes that strengthened language-related brain functions in modern humans.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251115095930.htm
A Gene from 100-Year-Olds Could Help Kids Who Age Too Fast,"Scientists have discovered that a “longevity gene” found in people who live beyond 100 can reverse heart aging in models of Progeria, a devastating disease that causes children to age rapidly. By introducing this supercentenarian gene into Progeria-affected cells and mice, researchers restored heart function, reduced tissue damage, and slowed aging symptoms. The discovery opens the door to new therapies inspired by the natural biology of long-lived humans—possibly reshaping how we treat both rare diseases and normal aging.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251102205019.htm
Your ZIP Code Could Reveal Your Risk of Dementia,"People living in socially and economically disadvantaged neighborhoods may face higher dementia risks, according to new research from Wake Forest University. Scientists found biological signs of Alzheimer’s and vascular brain disease in those from high-burden areas, particularly among Black participants. The results suggest that social and environmental injustices can alter brain structure and function. Improving community conditions could be key to protecting brain health.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251030075136.htm
A Hidden Gene Could Triple Wheat Yields,"Researchers discovered the gene that gives a rare wheat variety its unusual “triple-grain” trait. When switched on, the gene helps wheat flowers produce extra grain-bearing parts. The finding could allow scientists to grow new, high-yield crops to meet global food demand. It’s a simple genetic change with world-changing potential.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251018102111.htm
Ordinary WiFi Can Now Identify You With Near-Perfect Accuracy,"Ordinary WiFi networks could quietly become powerful surveillance tools, allowing people to be identified without cameras, special sensors, or even carrying a connected device. Researchers showed that unencrypted signals routinely exchanged between WiFi devices and routers can be used to create radio-based images of people and recognize them within seconds. In tests involving 197 participants, the system identified individuals with nearly 100% accuracy, even from different angles and regardless of how they walked.",Society/Education,https://www.sciencedaily.com/releases/2026/08/260811052857.htm
Ordinary WiFi Can Now Identify People With Near Perfect Accuracy,"Scientists in Germany have demonstrated a startling new form of surveillance: identifying people using nothing more than ordinary WiFi signals. By analyzing how radio waves bounce around a room, researchers can effectively “see” and recognize individuals — even if they are not carrying a device and even if their phone is turned off.",Society/Education,https://www.sciencedaily.com/releases/2026/05/260522023127.htm
Satellites Are Exposing Weak Bridges in America and Around the World,"Satellites are giving scientists a powerful new way to watch over the world’s bridges. Using radar imaging, researchers can detect millimeter-scale movements that may signal early structural problems long before inspectors notice them. The study found many bridges—especially in North America—are aging and increasingly vulnerable, but satellite monitoring could sharply reduce the number classified as high-risk. The approach could be especially valuable in regions where traditional monitoring barely exists.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260307213350.htm
Egypt’s Karnak Temple May Have Risen from Water Like a Creation Myth,"New research shows Karnak Temple was built on a rare island of high ground formed as Nile river channels shifted thousands of years ago. Before that, the area was too flooded for settlement, making the temple’s eventual rise even more remarkable. The landscape closely mirrors ancient Egyptian creation myths, where sacred land emerges from water. This suggests Karnak’s location was chosen not just for practicality, but for its deep symbolic power.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251228074502.htm
Scientists in Japan Create a New Wine Grape With a Wild Twist,"Okayama scientists have crafted a new wine grape, Muscat Shiragai, merging the wild Shiraga and Muscat of Alexandria. The variety is part of a larger collaboration between academia, industry, and local government to boost regional identity through wine. Early tastings revealed a sweet, smooth flavor, and wider cultivation is planned.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251103093014.htm
90% of Science Is Lost. This New AI Just Found It,"Vast amounts of valuable research data remain unused, trapped in labs or lost to time. Frontiers aims to change that with FAIR² Data Management, a groundbreaking AI-driven system that makes datasets reusable, verifiable, and citable. By uniting curation, compliance, peer review, and interactive visualization in one platform, FAIR² empowers scientists to share their work responsibly and gain recognition.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251013040314.htm
"Fentanyl Overdoses Among Seniors Surge 9,000% — A Hidden Crisis Few Saw Coming","Overdose deaths from fentanyl mixed with stimulants have skyrocketed among seniors, increasing 9,000% in just eight years. Once thought to affect mainly the young, the opioid epidemic’s fourth wave now engulfs older adults too. Cocaine and methamphetamine are the leading culprits, and experts warn that multi-drug use makes these overdoses especially lethal. Doctors are urged to educate patients and caregivers on prevention and safer pain management.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251012054606.htm
New Research Reveals How ADHD Sparks Extraordinary Creativity,Researchers have discovered that ADHD’s hallmark mind wandering might actually boost creativity. People who deliberately let their thoughts drift scored higher on creative tests in two large studies. The findings hint that mindful management of mental drift could turn ADHD’s challenges into creative strengths.,Society/Education,https://www.sciencedaily.com/releases/2025/10/251012054608.htm
Scientists Find Mind Trick That Unlocks Lost Memories,"Researchers found that embodying a digital, childlike version of one’s own face helps unlock vivid childhood memories. This illusion strengthens the connection between bodily self-perception and autobiographical recall. The findings suggest that memory retrieval is not purely mental but deeply linked to how we perceive our own bodies. Such insights could lead to tools for recovering forgotten memories or treating memory loss.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251103093016.htm
Scientists Launch $14.2 Million Project to Map the Body’s “hidden Sixth Sense”,"Inside your body, an intricate communication network constantly monitors breathing, heart rate, digestion, and immune function — a hidden “sixth sense” called interoception. Now, Nobel laureate Ardem Patapoutian and a team at Scripps Research and the Allen Institute have received $14.2 million from the NIH to map this internal sensory system in unprecedented detail.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251025084616.htm
Ancient Humans in Italy Butchered Elephants and Made Tools from Their Bones,"Researchers in Italy discovered 400,000-year-old evidence that ancient humans butchered elephants for food and tools. At the Casal Lumbroso site near Rome, they found hundreds of bones and stone implements, many showing impact marks from butchery. The findings reveal a consistent prehistoric strategy for resource use during warmer Middle Pleistocene periods.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251012054612.htm
"When Men Drink, Women and Children Pay the Price","Men’s heavy drinking is fueling a hidden crisis affecting millions of women and children worldwide. The harms, from violence to financial instability, are especially severe where gender inequality is high. Experts warn that alcohol policies must include gender-responsive strategies to protect vulnerable families. They call for reforms combining regulation, prevention, and community action.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251010091550.htm
"Scientists Just Proved the Moai Could Walk, Solving a 500-Year Mystery","Researchers confirmed that Rapa Nui’s moai statues could “walk” upright using a rocking motion, aided by rope and just a few people. Experiments with replicas and 3D models revealed design features like a forward lean and curved bases that made movement possible. Concave roads across the island further supported this transport method. The findings celebrate the innovation and intelligence of the ancient islanders.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251008030938.htm
Would You Eat Yogurt Made With Ants? Scientists Did,"In a remarkable blend of science and tradition, researchers have revived an old Balkan and Turkish yogurt-making technique that uses ants as natural fermenters. The ants’ bacteria, acids, and enzymes transform milk into a rich, tangy yogurt while showcasing the diversity and complexity lost in modern, industrialized yogurt strains.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251005085623.htm
Nearly Half of Drivers Killed in Crashes Had THC in Their Blood,"Over 40% of fatal crash victims had THC levels far above legal limits, showing cannabis use before driving remains widespread. The rate didn’t drop after legalization, suggesting policy changes haven’t altered risky habits. Experts warn that the lack of public awareness around marijuana’s dangers behind the wheel is putting lives at risk.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251005085621.htm
Scientists May Have Debunked One of Humanity's Oldest Habits,"Ancient grooves on human teeth, once hailed as evidence of tooth-picking, may simply be the result of natural wear, according to a new study of wild primates. The research also revealed that a common modern dental defect appears to be uniquely human, hinting that today&apos;s lifestyles may be reshaping our teeth in unexpected ways.",Society/Education,https://www.sciencedaily.com/releases/2026/06/260606075855.htm
Century-Old Catalysis Puzzle Cracked by Measuring a Fraction of an Electron,"Scientists have directly measured the minuscule electron sharing that makes precious-metal catalysts so effective. Their new technique, IET, reveals how molecules bind and react on metal surfaces with unprecedented clarity. The insights promise faster discovery of advanced catalysts for energy, chemicals, and manufacturing.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251120002617.htm
"12,000-Year-Old Rock Art Found in Arabia Reveals a Lost Civilization","Archaeologists in Saudi Arabia discovered over 170 ancient rock engravings that may be among the earliest monumental artworks in the region. Created between 12,800 and 11,400 years ago, the massive figures were carved when water and life returned to the desert. The art likely marked territories and migration routes, revealing social and symbolic sophistication. Artifacts found nearby show early Arabian peoples connected to distant Neolithic communities.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251010091557.htm
"Stunning Blue Pigment on a 13,000-Year-Old Artifact Surprises Scientists","Researchers uncovered rare azurite traces on a Final Paleolithic artifact, overturning assumptions that early Europeans used only red and black pigments. The find suggests ancient people possessed deeper knowledge of minerals and colors than believed. It also hints at vanished forms of decoration or artistic practices. The discovery opens new avenues for exploring identity and symbolism in Ice Age cultures.",Society/Education,https://www.sciencedaily.com/releases/2025/12/251208052531.htm
Why Gen X Women Can’t Stop Eating Ultra-Processed Foods,"Researchers found that middle-aged adults, especially women, are far more likely to be addicted to ultra-processed foods than older generations. Marketing of diet-focused processed foods in the 1980s may have played a major role. Food addiction was linked to poor health, weight issues, and social isolation, highlighting long-term risks. Experts warn that children today could face even higher addiction rates in the future.",Society/Education,https://www.sciencedaily.com/releases/2025/09/250929054915.htm
New Neanderthal Footprints in Portugal Reveal a Life We Never Expected,"Footprints preserved on ancient dunes show Neanderthals actively navigating, hunting, and living along Portugal’s coastline. Their behavior and diet suggest a far more adaptable and socially complex population than once assumed.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251112111027.htm
Popular Fruits and Vegetables Linked to Higher Pesticide Levels,"A sweeping new study reveals that what’s on your plate may directly shape the pesticides circulating in your body. Researchers found that people who eat more fruits and vegetables known to carry higher pesticide residues—such as strawberries, spinach, and bell peppers—also have significantly higher levels of those chemicals in their urine. While produce remains a cornerstone of a healthy diet, the findings highlight how everyday food choices can drive real-world exposure to substances linked to cancer, hormone disruption, and developmental harm.",Society/Education,https://www.sciencedaily.com/releases/2026/03/260303145705.htm
The Bold Idea That Spacetime Doesn’t Exist,"Spacetime isn’t something that exists; it’s a model for describing how events happen. Treating events as objects creates philosophical confusion and fuels misconceptions, such as time-travel paradoxes. Recognizing that events merely occur within an existing world brings clarity to physics and philosophy alike.",Society/Education,https://www.sciencedaily.com/releases/2025/11/251102011219.htm
How 1 in 4 Older Adults Regain Happiness After Struggling,"A University of Toronto study found that nearly one in four adults aged 60+ who reported poor well-being were able to regain optimal wellness within three years. The research highlights that physical activity, healthy weight, good sleep, and emotional and social support play crucial roles in recovery. Those with strong psychological wellness at the start were five times more likely to bounce back.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251010091600.htm
How Gaslighting Tricks the Brain Into Questioning Reality,"Gaslighting, often seen as a form of manipulation, has now been reframed by researchers at McGill University and the University of Toronto as a learning process rooted in how our brains handle prediction and surprise. Instead of merely being explained through outdated psychodynamic theories, this new model highlights how trust and close relationships can be exploited by manipulators who repeatedly undermine a person’s confidence in their own reality.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251001092238.htm
"For 170 Years, U.S. Cities Have Followed a Hidden Law of Growth and Decline","Despite massive technological and industrial changes, American cities have stayed remarkably coherent in how their economies fit together. This hidden order governs how cities diversify, grow, and reinvent themselves without losing their economic identity.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251005085635.htm
Viral Apple Cider Vinegar Weight Loss Study Retracted for Flawed Science,"BMJ Group has pulled a widely reported apple cider vinegar weight-loss study after experts uncovered major flaws in its data and analysis. Attempts to replicate the results failed, and irregularities raised questions about the trial’s reliability. The authors admitted mistakes and agreed to the retraction, while editors stressed the importance of transparency and warned against citing the discredited findings.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251001092216.htm
A Tiny Mineral May Hold the Secret to Feeding Billions Sustainably,"Rice, a staple for billions, is one of the most resource-hungry crops on the planet—but scientists may have found a way to change that. By applying nanoscale selenium directly to rice plants, researchers dramatically improved nitrogen efficiency, boosted yields, and made grains more nutritious while reducing fertilizer use and cutting greenhouse gas emissions.",Society/Education,https://www.sciencedaily.com/releases/2025/09/250924012230.htm
AI Breakthrough Finds Life-Saving Insights in Everyday Bloodwork,AI-powered analysis of routine blood tests can reveal hidden patterns that predict recovery and survival after spinal cord injuries. This breakthrough could make life-saving predictions affordable and accessible in hospitals worldwide.,Society/Education,https://www.sciencedaily.com/releases/2025/09/250923021156.htm
"10 People Who Beat 8,000 Others to Become NASA Astronaut Candidates","NASA has chosen 10 new astronaut candidates who will train for missions to the Moon and Mars. Their selection represents a powerful blend of talent and ambition, fueling humanity’s next great leaps into space.",Society/Education,https://www.sciencedaily.com/releases/2025/09/250923021204.htm
"This Surprising Building Material Is Strong, Cheap, and Sustainable","A team at RMIT University has created a cement-free construction material using only cardboard, soil, and water. Strong enough for low-rise buildings, it reduces emissions, costs, and waste compared to concrete. The lightweight, on-site process makes it ideal for remote areas, while its thermal properties naturally cool buildings. Researchers see it as a key step toward greener, more resilient architecture.",Society/Education,https://www.sciencedaily.com/releases/2025/09/250922074949.htm
Scientists Discover How to Freeze Transplant Organs Without Cracking Them,Scientists are making a major leap toward freezing organs for future use without damaging them. A new study reveals that one of the biggest obstacles—cracking during ultra-cold preservation—can be reduced by carefully tuning the temperature at which tissues enter a glass-like state. This breakthrough builds on recent successes in cryopreserved organ transplants and could bring the long-imagined idea of “banking” organs for later use much closer to reality.,Society/Education,https://www.sciencedaily.com/releases/2026/04/260423031516.htm
Archaeologists Uncover Lost Land Bridge That May Rewrite Human History,"New research along Turkey’s Ayvalık coast reveals a once-submerged land bridge that may have helped early humans cross from Anatolia into Europe. Archaeologists uncovered 138 Paleolithic tools across 10 sites, indicating the region was a crucial migration corridor during the Ice Age. The findings challenge traditional migration theories centered on the Balkans and Levant, suggesting instead that humans used now-vanished pathways across the Aegean.",Society/Education,https://www.sciencedaily.com/releases/2025/10/251011105529.htm
Four Strange Secrets Scientists Just Found in Beer and Wine,"Beer and wine, staples of human history for millennia, are still yielding new surprises. Recent research highlights how yeast extracts can cloud lagers, gluten can be quickly detected with a simple test strip, tannins give red wine its lip-puckering edge, and sulfites alter gut bacteria in unexpected ways. These discoveries not only deepen our understanding of these drinks’ sensory qualities but also hint at implications for health and brewing innovation.",Society/Education,https://www.sciencedaily.com/releases/2025/09/250927031219.htm
