title,summary,category,url
UNESCO Warns There’s Close to a 100% Chance of a Mediterranean Tsunami,"The Mediterranean may seem far removed from the world’s major tsunami zones, but history and modern modeling show that destructive waves can strike the French Riviera with surprisingly little warning. Some tsunamis could reach shore in under 10 minutes, while past events have produced waves around two meters high, powerful currents, damage, and deaths.",Environment,https://www.sciencedaily.com/releases/2026/09/260910022149.htm
Scientists Trace Fertilizer Microplastics from Fields to Beaches,"Plastic-coated fertilizers used on farms are emerging as a major but hidden source of ocean microplastics. A new study found that only a tiny fraction reaches beaches through rivers, while direct drainage from fields to the sea sends far more plastic back onto shore. Once there, waves and tides briefly trap the particles on beaches before many vanish again. This helps explain why so much plastic pollution seems to disappear after reaching the ocean.",Environment,https://www.sciencedaily.com/releases/2026/01/260118233551.htm
Tiny Earthquakes Are Revealing a Dangerous Secret Beneath California,"Scientists are uncovering a hidden and surprisingly complex earthquake zone beneath Northern California by tracking swarms of tiny earthquakes that are far too weak to feel. These faint tremors are revealing what lies beneath the surface where the San Andreas fault meets the Cascadia subduction zone, one of the most dangerous seismic regions in North America.",Environment,https://www.sciencedaily.com/releases/2026/01/260117053529.htm
Forest Loss Is Driving Mosquitoes’ Thirst for Human Blood,"In the rapidly disappearing Atlantic Forest, mosquitoes are adapting to a human-dominated landscape. Scientists found that many species now prefer feeding on people rather than the forest’s diverse wildlife. This behavior dramatically raises the risk of spreading dangerous viruses such as dengue and Zika. The findings reveal how deforestation can quietly reshape disease dynamics.",Environment,https://www.sciencedaily.com/releases/2026/01/260115022754.htm
Record-Breaking Ocean Drilling Reveals Why Japan's 2011 Tsunami Was So Deadly,"Scientists have uncovered a hidden weakness beneath the Pacific Ocean that helps explain why Japan’s catastrophic 2011 earthquake and tsunami became so devastating. By drilling deeper into the seafloor than ever before, researchers discovered a thin, slippery layer of ancient clay that allowed the massive rupture to race all the way to the ocean floor, triggering enormous seafloor movement and a powerful tsunami.",Environment,https://www.sciencedaily.com/releases/2026/06/260625060220.htm
Ancient Lost Ocean May Have Built Central Asia’s Dinosaur-Era Mountains,"Scientists have uncovered evidence that the vanished Tethys Ocean may have sculpted Central Asia’s mountainous landscape during the dinosaur era. Using decades of geological data, researchers found that distant tectonic activity linked to the ancient ocean appears to match periods of rapid mountain formation. Surprisingly, climate and mantle processes played only a minor role. The discovery could reshape how scientists understand mountain building across the planet.",Environment,https://www.sciencedaily.com/releases/2026/05/260515233350.htm
Hundreds of Millions at Risk as River Deltas Sink Faster Than Rising Seas,"Many of the world’s largest river deltas—home to hundreds of millions of people—are sinking faster than rising seas, according to a sweeping global study. Using high-resolution satellite radar maps, researchers found that human activities like groundwater pumping, reduced sediment flow, and rapid urban growth are driving widespread land subsidence across 40 major deltas.",Environment,https://www.sciencedaily.com/releases/2026/04/260420014750.htm
Flea and Tick Treatments for Dogs and Cats May Be Harming Wildlife,"Flea and tick medications trusted by pet owners worldwide may have an unexpected environmental cost. Scientists found that active ingredients from isoxazoline treatments pass into pet feces, exposing dung-feeding insects to toxic chemicals. These insects are essential for nutrient cycling and soil health. The findings suggest everyday pet treatments could ripple through ecosystems in surprising ways.",Environment,https://www.sciencedaily.com/releases/2026/02/260221000328.htm
A Deadly Chemical Frozen in Ice May Have Sparked Life on Earth,"Hydrogen cyanide, a toxic chemical, may have helped spark the chemistry that led to life. When frozen, it forms crystals with highly reactive surfaces that can drive unusual chemical reactions, even in extreme cold. These reactions could produce more reactive molecules that pave the way for life’s basic ingredients. The findings suggest frozen worlds may be more chemically active than once thought.",Environment,https://www.sciencedaily.com/releases/2026/01/260115022802.htm
Cosmic Rays Turned Ancient Sand Into a Geological Time Machine,"Scientists at Curtin University have uncovered a new way to read the deep history of Earth’s landscapes using microscopic zircon crystals from ancient beach sands. These incredibly durable minerals trap traces of krypton gas created when cosmic rays strike them at Earth’s surface, effectively turning each crystal into a “cosmic clock.” By measuring that krypton, researchers can determine how long sediments lingered near the surface before burial, revealing how landscapes eroded, shifted, and stabilized over millions of years.",Environment,https://www.sciencedaily.com/releases/2026/03/260311213444.htm
Atacama Surprise: The World’s Driest Desert Is Teeming With Hidden Life,"Even in the ultra-dry Atacama Desert, tiny soil-dwelling nematodes are thriving in surprising diversity. Scientists found that biodiversity increases with moisture and altitude shapes which species survive. In the most extreme zones, many nematodes reproduce asexually — a possible survival advantage. The discovery suggests that life in arid regions may be far richer, and more fragile, than once believed.",Environment,https://www.sciencedaily.com/releases/2026/03/260302030650.htm
Scientists Found the Soil Secret That Doubles Forest Regrowth,New research shows tropical forests can recover twice as fast after deforestation when their soils contain enough nitrogen. Scientists followed forest regrowth across Central America for decades and found that nitrogen plays a decisive role in how quickly trees return. Faster regrowth also means more carbon captured from the atmosphere. The study points to smarter reforestation strategies that work with nature rather than relying on fertilizers.,Environment,https://www.sciencedaily.com/releases/2026/01/260115220612.htm
“Marine Darkwaves”: Hidden Ocean Blackouts Are Putting Sealife at Risk,"Scientists have identified a newly recognized threat lurking beneath the ocean’s surface: sudden episodes of underwater darkness that can last days or even months. Caused by storms, sediment runoff, algae blooms, and murky water, these “marine darkwaves” dramatically reduce light reaching the seafloor, putting kelp forests, seagrass, and other light-dependent life at risk.",Environment,https://www.sciencedaily.com/releases/2026/01/260114084115.htm
Earth’s Orbital Wobble Triggered Rapid Climate Chaos During the Dinosaur Age,"New research suggests Earth’s climate can swing wildly on surprisingly short timescales — even during hot, ice-free greenhouse periods. By studying ancient sediments from the Late Cretaceous, scientists uncovered repeating climate shifts tied to tiny changes in Earth’s orbital wobble. These cycles may have repeatedly pushed the planet between humid and arid states every few thousand years.",Environment,https://www.sciencedaily.com/releases/2026/05/260527023216.htm
Extreme Heat Is Breaking Honey Bees’ Natural Cooling System,"Honey bees can normally keep their hives perfectly climate-controlled, but extreme heat can overwhelm their defenses. During a scorching Arizona summer, researchers found that high temperatures caused damaging temperature fluctuations inside hives, leading to population declines. Smaller colonies were hit hardest, experiencing the most severe swings. As global temperatures rise, heat waves could pose a growing threat to bees and the pollination they provide.",Environment,https://www.sciencedaily.com/releases/2026/01/260112214306.htm
Scientists Discover What’s Linking Floods and Droughts Across the Planet,"Scientists tracking Earth’s water from space discovered that El Niño and La Niña are synchronizing floods and droughts across continents. When these climate cycles intensify, far-apart regions can become unusually wet or dangerously dry at the same time. The study also found a global shift about a decade ago, with dry extremes becoming more common than wet ones. Together, the results show that water crises are part of a global pattern, not isolated events.",Environment,https://www.sciencedaily.com/releases/2026/01/260112214304.htm
The Ocean Absorbed a Stunning Amount of Heat in 2025,"Earth’s oceans reached their highest heat levels on record in 2025, absorbing vast amounts of excess energy from the atmosphere. This steady buildup has accelerated since the 1990s and is now driving stronger storms, heavier rainfall, and rising sea levels. While surface temperatures fluctuate year to year, the ocean’s long-term warming trend shows no sign of slowing.",Environment,https://www.sciencedaily.com/releases/2026/01/260114080328.htm
New Catalyst Turns Carbon Dioxide Into Clean Fuel Source,"Researchers have found that manganese, an abundant and inexpensive metal, can be used to efficiently convert carbon dioxide into formate, a potential hydrogen source for fuel cells. The key was a clever redesign that made the catalyst last far longer than similar low-cost materials. Surprisingly, the improved manganese catalyst even beat many expensive precious-metal options. The discovery could help turn greenhouse gas into clean energy ingredients.",Environment,https://www.sciencedaily.com/releases/2026/02/260203030548.htm
Scientists Finally Explain Earth’s Strangest Fossils,The Ediacara Biota are some of the strangest fossils ever found—soft-bodied organisms preserved in remarkable detail where preservation shouldn’t be possible. Scientists now think their survival in sandstone came from unusual ancient seawater chemistry that created clay “cements” around their bodies after burial. This process captured delicate shapes that would normally vanish. The finding helps clarify how complex life emerged before the Cambrian Explosion.,Environment,https://www.sciencedaily.com/releases/2026/01/260127010151.htm
A Shocking Amount of Plastic Is Floating in City Air,"Plastic pollution is not just in oceans and soil. Scientists have now found enormous amounts of microscopic plastic floating through urban air, far exceeding earlier estimates. Road dust and rainfall play a major role in moving these particles through the atmosphere. The findings suggest the air may be one of the most important pathways for plastic pollution.",Environment,https://www.sciencedaily.com/releases/2026/01/260112211457.htm
"Greenland Ice Completely Melted 7,000 Years Ago and Could Happen Again","Scientists drilling deep beneath Greenland’s ice have uncovered a startling clue about its past—and future. Evidence shows that the Prudhoe Dome, a major high point of the ice sheet, completely melted around 7,000 years ago during a relatively mild natural warming period. That means this supposedly stable ice cap is far more fragile than once thought, raising concerns that today’s human-driven warming could trigger similar or even faster ice loss.",Environment,https://www.sciencedaily.com/releases/2026/04/260417224503.htm
A Satellite Illusion Hid the True Scale of Arctic Snow Loss,"For years, satellite data suggested that autumn snow cover in the Northern Hemisphere was actually increasing — a surprising twist in a warming world. But a new analysis reveals that this apparent growth was an illusion caused by improving satellite technology that became better at detecting thin snow over time. In reality, snow cover has been shrinking by about half a million square kilometers per decade.",Environment,https://www.sciencedaily.com/releases/2026/02/260217005803.htm
Microplastics Are Undermining the Ocean’s Power to Absorb Carbon,"Tiny plastic particles drifting through the oceans may be quietly weakening one of Earth’s most powerful climate defenses. New research suggests microplastics are disrupting marine life that helps oceans absorb carbon dioxide, while also releasing greenhouse gases as they break down. By interfering with plankton, microbes, and natural carbon cycles, these pollutants reduce the ocean’s ability to regulate global temperatures.",Environment,https://www.sciencedaily.com/releases/2026/01/260116035322.htm
Coral Reefs Could Feed Millions If We Let Them Rebuild,"Overfished coral reefs are producing far less food than they could. Researchers found that letting reef fish populations recover could boost sustainable fish yields by nearly 50%, creating millions of extra meals each year. Countries with high hunger and nutrient deficiencies would benefit the most. Rebuilding reefs could turn ocean conservation into a powerful tool against global hunger.",Environment,https://www.sciencedaily.com/releases/2026/01/260103155030.htm
Wildfires Are Polluting the Air Far More Than Thought,Scientists have discovered that wildfires release far more air-polluting gases than previously estimated. Many of these hidden emissions can transform into fine particles that are dangerous to breathe. The study shows wildfire pollution rivals human-made emissions in some parts of the world. This helps explain why wildfire smoke can linger and worsen air quality long after the flames are gone.,Environment,https://www.sciencedaily.com/releases/2026/01/260107012114.htm
What You Eat Could Decide the Planet’s Future,"What we put on our plates may matter more for the climate than we realize. Researchers found that most people, especially in wealthy countries, are exceeding a “food emissions budget” needed to keep global warming below 2°C. Beef alone accounts for nearly half of food-related emissions in Canada. Small changes—less waste, smaller portions, and fewer steaks—could add up to a big climate win.",Environment,https://www.sciencedaily.com/releases/2025/12/251224032356.htm
Scientists Sound the Alarm as Dangerous Amoebas Spread Globally,"Scientists warn that free-living amoebae may be an underappreciated public health threat, capable of causing deadly infections and shielding other dangerous microbes from water treatment. Climate change and aging infrastructure could help these resilient organisms spread more widely in the years ahead.",Environment,https://www.sciencedaily.com/releases/2026/06/260606015137.htm
We Are Living in a Golden Age of Species Discovery,"The search for life on Earth is speeding up, not slowing down. Scientists are now identifying more than 16,000 new species each year, revealing far more biodiversity than expected across animals, plants, fungi, and beyond. Many species remain undiscovered, especially insects and microbes, and future advances could unlock millions more. Each new find also opens doors to conservation and medical breakthroughs.",Environment,https://www.sciencedaily.com/releases/2025/12/251224032345.htm
Scientists Found a Dangerous Feedback Loop Accelerating Arctic Warming,"The Arctic is changing rapidly, and scientists have uncovered a powerful mix of natural and human-driven processes fueling that change. Cracks in sea ice release heat and pollutants that form clouds and speed up melting, while emissions from nearby oil fields alter the chemistry of the air. These interactions trigger feedback loops that let in more sunlight, generate smog, and push warming even further. Together, they paint a troubling picture of how fragile the Arctic system has become.",Environment,https://www.sciencedaily.com/releases/2025/12/251228020008.htm
Scientists Turn Carrot Waste Into Protein People Prefer,"Scientists have discovered a clever way to turn carrot processing leftovers into a nutritious and surprisingly appealing protein. By growing edible fungi on carrot side streams, researchers produced fungal mycelium that can replace traditional plant-based proteins in foods like vegan patties and sausages. When people sampled the foods, many preferred the versions made entirely with the fungal protein over those made with soy or chickpeas.",Environment,https://www.sciencedaily.com/releases/2025/12/251220104557.htm
The Western U.S. Tried to Stop Wildfires and It Backfired,"Much of the western U.S. is overdue for wildfire, with decades of suppression allowing fuel to build up across millions of hectares. Researchers estimate that 74% of the region is in a fire deficit, meaning far more land needs to burn to restore healthy forest conditions. Catching up would require an unprecedented amount of controlled and managed fire.",Environment,https://www.sciencedaily.com/releases/2025/12/251218060550.htm
"A 3,000-Year High: Alaska’s Arctic Is Entering a Dangerous New Fire Era","For thousands of years, wildfires on Alaska’s North Slope were rare. That changed sharply in the 20th century, when warming temperatures dried soils and fueled the spread of shrubs, setting the stage for intense fires. Peat cores and satellite data reveal that fire activity since the 1950s has reached record levels. The findings suggest the Arctic is entering a new, more dangerous fire era.",Environment,https://www.sciencedaily.com/releases/2026/01/260114084119.htm
Oceans Are Supercharging Hurricanes Past Category 5,"Deep ocean hot spots packed with heat are making the strongest hurricanes and typhoons more likely—and more dangerous. These regions, especially near the Philippines and the Caribbean, are expanding as climate change warms ocean waters far below the surface. As a result, storms powerful enough to exceed Category 5 are appearing more often, with over half occurring in just the past decade. Researchers say recognizing a new “Category 6” could improve public awareness and disaster planning.",Environment,https://www.sciencedaily.com/releases/2025/12/251225080725.htm
Scientists Discover Tiny Ocean Fungus That Kills Toxic Algae,"Scientists have discovered a newly identified marine fungus that can infect and kill toxic algae responsible for harmful blooms. The microscopic parasite, named Algophthora mediterranea, attacks algae such as Ostreopsis cf. ovata, which produces toxins that can irritate the lungs, skin, and eyes of people exposed during coastal blooms. Remarkably, the fungus can infect several different algae species and even survive on pollen, suggesting it is far more adaptable than most known marine parasites.",Environment,https://www.sciencedaily.com/releases/2026/03/260305223223.htm
Why This Rust-Like Mineral Is One of Earth’s Best Carbon Vaults,"A common iron mineral hiding in soil turns out to be far better at trapping carbon than scientists realized. Its surface isn’t uniform — it’s a nanoscale patchwork of positive and negative charges that can grab many different organic molecules. Instead of relying on a single weak attraction, the mineral uses several bonding strategies to hold carbon tightly in place. This helps explain how soils store enormous amounts of carbon for the long term.",Environment,https://www.sciencedaily.com/releases/2026/02/260208233823.htm
A Stunning New Forecast Shows When Thousands of Glaciers Will Vanish,New research reveals when glaciers around the world will vanish and why every fraction of a degree of warming could decide their fate.,Environment,https://www.sciencedaily.com/releases/2025/12/251219030455.htm
Hundreds of Hidden Earthquakes Found at Antarctica’s Doomsday Glacier,"Hundreds of previously overlooked seismic events have been detected beneath Antarctica, including 245 near the marine edge of the Thwaites Glacier. Many appear to be glacial earthquakes caused when huge icebergs break off, capsize, and collide with the glacier. The surge in activity coincided with a period when Thwaites was flowing faster toward the ocean, hinting that changing ocean conditions may be destabilizing the ice.",Environment,https://www.sciencedaily.com/releases/2026/08/260829035328.htm
Microplastics Have Reached Antarctica’s Only Native Insect,"Even Antarctica’s toughest native insect can’t escape the reach of plastic pollution. Scientists have discovered that Belgica antarctica — a tiny, rice-sized midge and the southernmost insect on Earth — is already ingesting microplastics in the wild. While lab tests showed the hardy larvae can survive short-term exposure without obvious harm, those exposed to higher plastic levels had reduced fat reserves, hinting at hidden energy costs.",Environment,https://www.sciencedaily.com/releases/2026/02/260212234214.htm
How Earth Endured a Planet-Wide Inferno: The Secret Water Vault Under Our Feet,"When Earth was a molten inferno, water may have been locked safely underground rather than lost to space. Researchers discovered that bridgmanite deep in the mantle can store far more water at high temperatures than previously believed. During Earth’s cooling, this hidden reservoir could have held water volumes comparable to today’s oceans. Over time, that buried water helped drive geology and rebuild the planet’s surface environment.",Environment,https://www.sciencedaily.com/releases/2025/12/251225080727.htm
Microplastics Are Leaking Invisible Chemical Clouds Into Water,"Microplastics in rivers, lakes, and oceans aren’t just drifting debris—they’re constantly leaking invisible clouds of chemicals into the water. New research shows that sunlight drives this process, causing different plastics to release distinct and evolving mixtures of dissolved organic compounds as they weather. These chemical plumes are surprisingly complex, often richer and more biologically active than natural organic matter, and include additives, broken polymer fragments, and oxidized molecules.",Environment,https://www.sciencedaily.com/releases/2025/12/251224032408.htm
A Silent Ocean Pandemic Is Wiping out Sea Urchins Worldwide,"A sudden, unexplained mass die-off is decimating sea urchins around the world, including catastrophic losses in the Canary Islands. Key reef-grazing species are reaching historic lows, and their ability to reproduce has nearly halted in some regions. Scientists suspect a pathogen but haven’t yet confirmed the culprit. The fate of these reefs may hinge on solving this unfolding pandemic.",Environment,https://www.sciencedaily.com/releases/2025/12/251211100618.htm
This Rare Earthquake Did Everything Scientists Hoped to See,"A rare, ultra-long earthquake in Myanmar revealed that mature faults can deliver their full force directly to the surface. The discovery could mean stronger shaking near faults like California’s San Andreas than current models predict.",Environment,https://www.sciencedaily.com/releases/2025/12/251215084159.htm
New Fossils in Qatar Reveal a Tiny Sea Cow Hidden for 21 Million Years,"Fossils from Qatar have revealed a small, newly identified sea cow species that lived in the Arabian Gulf more than 20 million years ago. The site contains the densest known collection of fossil sea cow bones, showing that these animals once thrived in rich seagrass meadows. Their ecological role mirrors that of modern dugongs, which still reshape the Gulf’s seafloor as they graze. The findings may help researchers understand how seagrass ecosystems respond to long-term environmental change.",Environment,https://www.sciencedaily.com/releases/2025/12/251212022244.htm
Scientists Use DNA from Poop to Save the World’s Rarest Marsupial,"Scientists in Australia are using cutting-edge DNA techniques to help save one of the world’s rarest marsupials — the critically endangered Gilbert’s potoroo, with fewer than 150 left in the wild. By analyzing tiny traces of DNA in the animals’ scat, researchers uncovered clues about the elusive fungi the potoroos depend on for survival. The findings could help conservationists identify safer new habitats and establish backup populations before disasters like bushfires wipe them out.",Environment,https://www.sciencedaily.com/releases/2026/05/260519224319.htm
This Simple Math Trick Could Transform Earthquake Science,"Earthquakes happen daily, sometimes with devastating consequences, yet predicting them remains out of reach. What scientists can do is map the hidden layers beneath the surface that control how strongly the ground shakes. A new approach speeds up complex seismic simulations by a factor of about 1,000, making risk assessments far more practical. While it won’t forecast the next quake, it could help cities better prepare for one.",Environment,https://www.sciencedaily.com/releases/2026/01/260106001918.htm
Hidden Heat Beneath Greenland Could Change Sea Level Forecasts,"Scientists have built the most detailed 3D models yet of temperatures deep beneath Greenland. The results reveal uneven heat hidden below the ice, shaped by Greenland’s ancient path over a volcanic hotspot. This underground warmth affects how the ice sheet moves and melts today. Understanding it could sharpen predictions of future sea level rise.",Environment,https://www.sciencedaily.com/releases/2025/12/251227082724.htm
Rising Temperatures Are Slowing Early Childhood Development,"Researchers discovered that unusually high temperatures can hinder early childhood development. Children living in hotter conditions were less likely to reach key learning milestones, especially in reading and basic math skills. Those facing economic hardship or limited resources were hit the hardest. The study underscores how climate change may shape children’s learning long before they reach school age.",Environment,https://www.sciencedaily.com/releases/2025/12/251209234247.htm
Hundreds of New Species Found in a Hidden World Beneath the Pacific,"As demand for critical metals grows, scientists have taken a rare, close look at life on the deep Pacific seabed where mining may soon begin. Over five years and 160 days at sea, researchers documented nearly 800 species, many previously unknown. Test mining reduced animal abundance and diversity significantly, though the overall impact was smaller than expected. The study offers vital clues for how future mining could reshape one of the planet’s most fragile ecosystems.",Environment,https://www.sciencedaily.com/releases/2026/02/260201231230.htm
This New Building Material Pulls Carbon out of the Air,"A new building material developed by engineers at Worcester Polytechnic Institute could change how the world builds. Made using an enzyme that turns carbon dioxide into solid minerals, the material cures in hours and locks away carbon instead of releasing it. It’s strong, repairable, recyclable, and far cleaner than concrete. If adopted widely, it could slash emissions across the construction industry.",Environment,https://www.sciencedaily.com/releases/2026/01/260121034148.htm
This Fish-Inspired Filter Removes Over 99% of Microplastics,"Washing machines release massive amounts of microplastics into the environment, mostly from worn clothing fibers. Researchers at the University of Bonn have developed a new, fish-inspired filter that removes over 99% of these particles without clogging. The design mimics the funnel-shaped gill system used by filter-feeding fish, allowing fibers to roll away instead of blocking the filter. The low-cost, patent-pending solution could soon be built directly into future washing machines.",Environment,https://www.sciencedaily.com/releases/2025/12/251222044102.htm
Scientists Discover the Southern Ocean Is “sweating” More as Climate Change Intensifies,"A remote island between Australia and Antarctica is showing signs of a dramatic climate transformation. Scientists found storms over Macquarie Island now unleash much heavier rainfall than they did decades ago, soaking ecosystems and altering fragile vegetation. The discovery hints that the Southern Ocean — one of Earth’s biggest climate regulators — may be changing faster than expected. Researchers say the ocean could now be cooling itself by “sweating” more moisture into the atmosphere.",Environment,https://www.sciencedaily.com/releases/2026/05/260512202337.htm
Scientists Uncover a Volcanic Trigger Behind the Black Death,"A newly analyzed set of climate data points to a major volcanic eruption that may have played a key role in the Black Death’s arrival. Cooling and crop failures across Europe pushed Italian states to bring in grain from the Black Sea. Those shipments may have carried plague-infected fleas. The study ties together tree rings, ice cores, and historical writings to reframe how the pandemic began.",Environment,https://www.sciencedaily.com/releases/2025/12/251208014623.htm
Ancient Mystery on K’gari as World’s Largest Sand Island Lakes Dried Up During Rainy Era,"Ancient sediment reveals that some of K’gari’s deepest lakes vanished around 7,500 years ago, despite unusually heavy rainfall. The surprising discovery suggests changing winds and future climate shifts could threaten the sacred lakes known as the Eyes of K’gari.",Environment,https://www.sciencedaily.com/releases/2026/07/260719231654.htm
Ancient Mystery on K’gari: World’s Largest Sand Island Lakes Dried Up During Rainy Era,"K’gari’s iconic lakes have existed for tens of thousands of years—but they haven’t always been full. New research shows that about 7,500 years ago, during a time of high rainfall, several of the island’s deepest lakes mysteriously vanished. Scientists believe changing wind patterns may have redirected rain away from the island. As the climate shifts again, the lakes’ long-term survival is no longer guaranteed.",Environment,https://www.sciencedaily.com/releases/2026/03/260302030644.htm
Earth’s Early Oceans Hid the Secret Rise of Complex Life,"Scientists have discovered that complex life began evolving much earlier than traditional models suggested. Using an expanded molecular clock approach, the team showed that crucial cellular features emerged in ancient anoxic oceans long before oxygen became a major part of Earth’s atmosphere. Their results indicate that early complexity developed slowly over an unexpectedly long timescale.",Environment,https://www.sciencedaily.com/releases/2025/12/251206030755.htm
Scientists Stunned by a Massive Hydrothermal Field Off Greece,"Scientists have uncovered an extensive underwater vent system near Milos, Greece, hidden along active fault lines beneath the seafloor. These geological fractures act as pathways for hot, gas-rich fluids to escape, forming clusters of vents with striking visual diversity. The discovery surprised researchers, who observed boiling fluids and vibrant microbial mats during deep-sea dives. Milos now stands out as one of the Mediterranean’s most important sites for studying Earth’s dynamic interior.",Environment,https://www.sciencedaily.com/releases/2025/12/251228020000.htm
Hidden Seismic Signals Hint at a Tsunami Threat in Alaska,Researchers studying a massive landslide in Alaska have detected strange seasonal seismic pulses caused by water freezing and thawing in rock cracks. These faint signals could become an important early clue to changes that might someday trigger a dangerous landslide-driven tsunami.,Environment,https://www.sciencedaily.com/releases/2025/12/251221043230.htm
The Deep Ocean Is Fixing Carbon in Ways No One Expected,"Researchers have uncovered surprising evidence that the deep ocean’s carbon-fixing engine works very differently than long assumed. While ammonia-oxidizing archaea were thought to dominate carbon fixation in the sunless depths, experiments show that other microbes—especially heterotrophs—are doing far more of the work than expected. This discovery reshapes our understanding of how carbon moves through the deep ocean and stabilizes Earth’s climate.",Environment,https://www.sciencedaily.com/releases/2025/12/251210092024.htm
Early Earth’s Sky May Have Created the First Ingredients for Life,"Researchers recreated conditions from billions of years ago and found that Earth’s young atmosphere could make key molecules linked to life. These sulfur-rich compounds, including certain amino acids, may have formed naturally in the sky. The results suggest early Earth wasn’t starting from zero but may have already been stocked with essential ingredients.",Environment,https://www.sciencedaily.com/releases/2025/12/251203010207.htm
A Hidden Antarctic Shift Unleashed the Carbon That Warmed the World,"As the last Ice Age waned and the Holocene dawned, deep-ocean circulation around Antarctica underwent dramatic shifts that helped release long-stored carbon back into the atmosphere. Deep-sea sediments show that ancient Antarctic waters once trapped vast amounts of carbon, only to release it during two major warming pulses at the end of the Ice Age. Understanding these shifts helps scientists predict how modern Antarctic melt may accelerate future climate change.",Environment,https://www.sciencedaily.com/releases/2025/12/251202052209.htm
Sweden’s Hidden Rare Earth Deposits Could Help Break China’s Grip,"Sweden could become an important source of rare earth elements needed for magnets and green technologies. Instead of extracting one target metal, researchers are cataloging everything contained in Swedish mineral deposits. They will then develop magnets using those naturally available combinations, potentially reducing pollution, waste, and reliance on China.",Environment,https://www.sciencedaily.com/releases/2026/07/260723084055.htm
Africa’s Forests Have Flipped from Carbon Sink to Carbon Source,"Africa’s forests have undergone a shocking reversal, switching from carbon absorbers to carbon emitters after 2010. Researchers found that heavy deforestation in tropical regions has led to massive biomass losses, far outweighing any gains from regrowth elsewhere. This change could seriously undermine global efforts to slow climate change. Scientists warn that protecting forests is now more urgent than ever.",Environment,https://www.sciencedaily.com/releases/2026/04/260413043135.htm
Polluted Air Quietly Erases the Benefits of Exercise,"Long-term inhalation of toxic air appears to dull the protective power of regular workouts, according to a massive global study spanning more than a decade and over a million adults. While exercise still helps people live longer, its benefits shrink dramatically in regions with heavy fine particle pollution—especially above key PM2.5 thresholds common in many parts of the world. The researchers emphasize that outdoor activity shouldn’t stop, but better air quality could unlock far greater health gains.",Environment,https://www.sciencedaily.com/releases/2025/11/251128050457.htm
A NASA Satellite Caught a Giant Tsunami Doing Something No One Expected,A Pacific-wide tsunami triggered by a magnitude 8.8 Kamchatka earthquake gave scientists their first detailed satellite view of a major tsunami in motion. The observations revealed unexpected wave behavior and helped uncover a larger earthquake rupture than earlier models predicted.,Environment,https://www.sciencedaily.com/releases/2026/06/260623011002.htm
A NASA Satellite Caught a Giant Tsunami Doing Something Scientists Didn’t Expect,"When a huge earthquake struck near Kamchatka, the SWOT satellite captured an unprecedented, high-resolution view of the resulting tsunami as it crossed the Pacific. The data revealed the waves were far more complex and scattered than scientists expected, overturning the idea that large tsunamis travel as a single, stable wave. Ocean sensors confirmed the quake’s rupture was longer than earlier models suggested. Together, the findings could reshape how tsunamis are modeled and predicted.",Environment,https://www.sciencedaily.com/releases/2026/01/260105165824.htm
Scientists Found Climate Change Hidden in Old Military Air Samples,"Old military air samples turned out to be a treasure trove of biological DNA, allowing scientists to track moss spores over 35 years. The results show mosses now release spores up to a month earlier than in the 1990s. Even more surprising, the timing depends more on last year’s climate than current spring conditions. It’s a striking example of how fast ecosystems are adjusting to a warming world.",Environment,https://www.sciencedaily.com/releases/2025/12/251219093325.htm
This Town Found Clean Energy Deep Inside Old Coal Mines,"Cumberland, B.C. is reimagining its coal mining past as a clean energy opportunity. Water trapped in abandoned mine tunnels could be used in a geothermal system to heat and cool buildings efficiently and with minimal emissions. The project could lower energy costs, support new development, and attract businesses. It’s a striking example of turning industrial leftovers into a sustainable community asset.",Environment,https://www.sciencedaily.com/releases/2026/05/260505234631.htm
Maya Collapse Mystery Deepens as Scientists Find No Drought at Key Site,"The mysterious collapse of the Maya civilization may not have been driven solely by drought after all. New evidence from lake sediments in Guatemala reveals that one key city, Itzan, enjoyed a stable climate even as its population abruptly vanished. Instead of environmental collapse, the findings point to something more complex: a tightly interconnected network of cities unraveling under pressure. As drought struck neighboring regions, wars, migration, and economic breakdown likely rippled outward, dragging even stable communities into decline.",Environment,https://www.sciencedaily.com/releases/2026/04/260427050637.htm
The World’s Mountains Are Warming Faster Than Anyone Expected,"Mountain regions around the world are heating up faster than the lands below them, triggering dramatic shifts in snow, rain, and water supply that could affect over a billion people. A major global review finds that rising temperatures are turning snowfall into rain, shrinking glaciers, and making mountain weather more extreme and unpredictable. These changes threaten water sources for huge populations, including those in China and India, while also increasing risks of floods, ecosystem collapse, and deadly weather events.",Environment,https://www.sciencedaily.com/releases/2026/01/260120000259.htm
Plants Can’t Absorb as Much CO2 as Climate Models Predicted,"CO2 can stimulate plant growth, but only when enough nitrogen is available—and that key ingredient has been seriously miscalculated. A new study finds that natural nitrogen fixation has been overestimated by about 50 percent in major climate models. This means the climate-cooling benefits of plant growth under high CO2 are smaller than expected. The result: a reduced buffer against climate change and more uncertainty in future projections.",Environment,https://www.sciencedaily.com/releases/2026/01/260104202809.htm
